step,t_ps,atom,x_A,y_A,z_A,vx_Aps,vy_Aps,vz_Aps,mass_kg,E_kin_eV,E_pot_eV,E_dissip_eV
67,6.7000000000000037e-01,0,5.8398751689087680e+00,3.8438234500867785e+00,1.9823515815969779e+00,6.5598284164309408e+00,4.2516326437746148e+00,2.2634693012822815e+00,2.1088846175284001e-25,4.3588697120258246e-01,6.8970782623865634e-01,0.0000000000000000e+00
67,6.7000000000000037e-01,1,-5.7717476988239298e+00,-3.5782024976678364e+00,-2.0477200542781220e+00,-6.4551084572483308e+00,-3.8607896185248820e+00,-2.3569573409091791e+00,2.1088846175284001e-25,4.0889271826832307e-01,6.8773494266666579e-01,0.0000000000000000e+00
68,6.8000000000000038e-01,0,5.9056535132431849e+00,3.8864542129064814e+00,2.0050490315005569e+00,6.5953786123611211e+00,4.2742215866034003e+00,2.2758619501049941e+00,2.1088846175284001e-25,4.4060257652396700e-01,6.8508233367316218e-01,0.0000000000000000e+00
68,6.8000000000000038e-01,1,-5.8364782169568095e+00,-3.6169257618434409e+00,-2.0713516331444342e+00,-6.4905325863496595e+00,-3.8835645300995907e+00,-2.3691993932811375e+00,2.1088846175284001e-25,4.1345240139874606e-01,6.8308543397327404e-01,0.0000000000000000e+00
69,6.9000000000000039e-01,0,5.9717827411559901e+00,3.9293078818188465e+00,2.0278688205990778e+00,6.6300182987064771e+00,4.2962225178995510e+00,2.2879415917253727e+00,2.1088846175284001e-25,4.4522140961759032e-01,6.8055164028542248e-01,0.0000000000000000e+00
69,6.9000000000000039e-01,1,-5.9015583505509230e+00,-3.6558737882698282e+00,-2.0951040421437450e+00,-6.5250447144820916e+00,-3.9057506920971412e+00,-2.3811278309021477e+00,2.1088846175284001e-25,4.1791896795233030e-01,6.7853101571894392e-01,0.0000000000000000e+00
70,7.0000000000000040e-01,0,6.0382538792173142e+00,3.9723786632644722e+00,2.0508078633350642e+00,6.6637734445812988e+00,4.3176525021128720e+00,2.2997170096601818e+00,2.1088846175284001e-25,4.4974507838982553e-01,6.7611419305090059e-01,0.0000000000000000e+00
70,7.0000000000000040e-01,1,-5.9669791112464514e+00,-3.6950407756853840e+00,-2.1189741897624770e+00,-6.5586708075285935e+00,-3.9273651054072518e+00,-2.3927514608421934e+00,2.1088846175284001e-25,4.2229390936771005e-01,6.7407014092462214e-01,0.0000000000000000e+00
71,7.1000000000000041e-01,0,6.1050582100476163e+00,4.0156609318611043e+00,2.0738631607922815e+00,6.6966692976141857e+00,4.3385281152757997e+00,2.3111967505669364e+00,2.1088846175284001e-25,4.5417521127418525e-01,6.7176841684065458e-01,0.0000000000000000e+00
71,7.1000000000000041e-01,1,-6.0327317667014952e+00,-3.7344210903779738e+00,-2.1429590713605888e+00,-6.5914361098837908e+00,-3.9484242840766921e+00,-2.4040788526796755e+00,2.1088846175284001e-25,4.2657874090072551e-01,6.6970124043551604e-01,0.0000000000000000e+00
72,7.2000000000000042e-01,0,6.1721872651695984e+00,4.0591492255699881e+00,2.0970317983464031e+00,6.7287303976345489e+00,4.3588654552810677e+00,2.3223891282316576e+00,2.1088846175284001e-25,4.5851345221533446e-01,6.6751271946912683e-01,0.0000000000000000e+00
72,7.2000000000000042e-01,1,-6.0988078334441278e+00,-3.7740092613669178e+00,-2.1670557668160706e+00,-6.6233651581736508e+00,-3.9689442655626026e+00,-2.4151183425188854e+00,2.1088846175284001e-25,4.3077499654508700e-01,6.6542272796390756e-01,0.0000000000000000e+00
73,7.3000000000000043e-01,0,6.2396328180003078e+00,4.1028382409667250e+00,2.1203109433569147e+00,6.7599805909641679e+00,4.3786801524665613e+00,2.3333022278063256e+00,2.1088846175284001e-25,4.6276145610136815e-01,6.6334549629483153e-01,0.0000000000000000e+00
73,7.3000000000000043e-01,1,-6.1651990698649684e+00,-3.8137999756892258e+00,-2.1912614382109670e+00,-6.6544817955791515e+00,-3.9889406212939180e+00,-2.4258780372561648e+00,2.1088846175284001e-25,4.3488422439909036e-01,6.6123300468500945e-01,0.0000000000000000e+00
74,7.4000000000000044e-01,0,6.3073868769888817e+00,4.1467228286193185e+00,2.1436978429025300e+00,6.7904430451890745e+00,4.3979873804307346e+00,2.3439439102511788e+00,2.1088846175284001e-25,4.6692088461247439e-01,6.5926513440550516e-01,0.0000000000000000e+00
74,7.4000000000000044e-01,1,-6.2318974693557108e+00,-3.8537880737927965e+00,-2.2155733275611946e+00,-6.6848091866392032e+00,-4.0084284674642729e+00,-2.4363658190499082e+00,2.1088846175284001e-25,4.3890798244701684e-01,6.5713046341743231e-01,0.0000000000000000e+00
75,7.5000000000000044e-01,0,6.3754416789040889e+00,4.1907979885753388e+00,2.1671898215619385e+00,6.8201402643023590e+00,4.4168018670118281e+00,2.3543218169423179e+00,2.1088846175284001e-25,4.7099340245611682e-01,6.5527001641760008e-01,0.0000000000000000e+00
75,7.5000000000000044e-01,1,-6.2988952535977525e+00,-3.8939685450385113e+00,-2.2399887545919657e+00,-6.7143698324234364e+00,-4.0274224759895958e+00,-2.4465893499548792e+00,2.1088846175284001e-25,4.4284783472578992e-01,6.5311349241813910e-01,0.0000000000000000e+00
76,7.6000000000000045e-01,0,6.4437896822749288e+00,4.2350588659595543e+00,2.1907842792413761e+00,6.8490941041166939e+00,4.4351379053693440e+00,2.3644433744079105e+00,2.1088846175284001e-25,4.7498067396001747e-01,6.5135852391830240e-01,0.0000000000000000e+00
76,7.6000000000000045e-01,1,-6.3661848660041800e+00,-3.9343365233125884e+00,-2.2645051145602926e+00,-6.7431855859736460e+00,-4.0459368855688380e+00,-2.4565560766841439e+00,2.1088846175284001e-25,4.4670534784858973e-01,6.4918047882007057e-01,0.0000000000000000e+00
77,7.7000000000000046e-01,0,6.5124235609864236e+00,4.2795007466827251e+00,2.2144786890500967e+00,6.8773257878583296e+00,4.4530093651145091e+00,2.3743157991608039e+00,2.1088846175284001e-25,4.7888435999615209e-01,6.4752904057663208e-01,0.0000000000000000e+00
77,7.7000000000000046e-01,1,-6.4337589653172262e+00,-3.9748872827498882e+00,-2.2891198761256488e+00,-6.7712776679256592e+00,-4.0639855127945399e+00,-2.4662732354664447e+00,2.1088846175284001e-25,4.5048208785898131e-01,6.4532981173899684e-01,0.0000000000000000e+00
78,7.8000000000000047e-01,0,6.5813361980320968e+00,4.3241190532618452e+00,2.2382705952245923e+00,6.9048559218696708e+00,4.4704297034462268e+00,2.3839461026007065e+00,2.1088846175284001e-25,4.8270611521129980e-01,6.4377995494856499e-01,0.0000000000000000e+00
78,7.8000000000000047e-01,1,-6.5016104193626933e+00,-4.0156162335684789e+00,-2.3138305792696219e+00,-6.7986666822387498e+00,-4.0815817632697051e+00,-2.4757478569721934e+00,2.1088846175284001e-25,4.5417961739139778e-01,6.4155988507453554e-01,0.0000000000000000e+00
79,7.9000000000000048e-01,0,6.6505206794238179e+00,4.3689093407516504e+00,2.2621576111021104e+00,6.9317045113472311e+00,4.4874119762487643e+00,2.3933410959590100e+00,2.1088846175284001e-25,4.8644758553995487e-01,6.4010966299957672e-01,0.0000000000000000e+00
79,7.9000000000000048e-01,1,-6.5697322989620011e+00,-4.0565189180152821e+00,-2.3386348332650928e+00,-6.8253726319593957e+00,-4.0987386426872074e+00,-2.4849867712811697e+00,2.1088846175284001e-25,4.5779949311407381e-01,6.3786910002873676e-01,0.0000000000000000e+00
80,8.0000000000000049e-01,0,6.7199702882590415e+00,4.4138672927868212e+00,2.2861374171437721e+00,6.9578909760557544e+00,4.5039688491162977e+00,2.4025073952642275e+00,2.1088846175284001e-25,4.9011040597767802e-01,6.3651657036652420e-01,0.0000000000000000e+00
80,8.0000000000000049e-01,1,-6.6381178720018816e+00,-4.0975910064222232e+00,-2.3635303146952449e+00,-6.8514149349601912e+00,-4.1154687678368056e+00,-2.4939966128699229e+00,2.1088846175284001e-25,4.6134326343274168e-01,6.3425586736414763e-01,0.0000000000000000e+00
81,8.1000000000000050e-01,0,6.7896784989449328e+00,4.4589887177339769e+00,2.3102077590073948e+00,6.9834341659678545e+00,4.5201126082748173e+00,2.4114514263090214e+00,2.1088846175284001e-25,4.9369619859455477e-01,6.3299909437934510e-01,0.0000000000000000e+00
81,8.1000000000000050e-01,1,-6.7067605976612050e+00,-4.1388282933720184e+00,-2.3885147655224910e+00,-6.8768124396032695e+00,-4.1317843775102530e+00,-2.5027838255998689e+00,2.1088846175284001e-25,4.6481246643495600e-01,6.3071860942183888e-01,0.0000000000000000e+00
82,8.2000000000000051e-01,0,6.8596389715783985e+00,4.5042695449523178e+00,2.3343664456699527e+00,7.0083523767816125e+00,4.5358551713737949e+00,2.4201794296009251e+00,2.1088846175284001e-25,4.9720657076927793e-01,6.2955566586169742e-01,0.0000000000000000e+00
82,8.2000000000000051e-01,1,-6.7756541207939467e+00,-4.1802266939724282e+00,-2.4135859912072419e+00,-6.9015834402806879e+00,-4.1476973432768522e+00,-2.5113546676882090e+00,2.1088846175284001e-25,4.6820862805574709e-01,6.2725576191851307e-01,0.0000000000000000e+00
83,8.3000000000000052e-01,0,6.9298455464805651e+00,4.5497058211614529e+00,2.3586113475994135e+00,7.0326633652778066e+00,4.5512080981258158e+00,2.4286974652821085e+00,2.1088846175284001e-25,5.0064311362610747e-01,6.2618473072836667e-01,0.0000000000000000e+00
83,8.3000000000000052e-01,1,-6.8447922664668184e+00,-4.2217822402375553e+00,-2.4387418588762548e+00,-6.9257456927934706e+00,-4.1632191801076370e+00,-2.5197152166470405e+00,2.1088846175284001e-25,4.7153326044700683e-01,6.2386577554052147e-01,0.0000000000000000e+00
84,8.4000000000000052e-01,0,7.0002922388839544e+00,4.5952937069148341e+00,2.3829403949755950e+00,7.0563843644825894e+00,4.5661826007749209e+00,2.4370114180050186e+00,2.1088846175284001e-25,5.0400740065800487e-01,6.2288475139602961e-01,0.0000000000000000e+00
84,8.4000000000000052e-01,1,-6.9141690346498157e+00,-4.2634910775745807e+00,-2.4639802955401828e+00,-6.9493164295351182e+00,-4.1783610568288720e+00,-2.5278713741775123e+00,2.1088846175284001e-25,4.7478786053403016e-01,6.2054711735137924e-01,0.0000000000000000e+00
85,8.5000000000000053e-01,0,7.0709732337702169e+00,4.6410294731769515e+00,2.4073515759595141e+00,7.0795320986055188e+00,4.5807895543769321e+00,2.4451270017522111e+00,2.1088846175284001e-25,5.0730098652028210e-01,6.1965420802281190e-01,0.0000000000000000e+00
85,8.5000000000000053e-01,1,-6.9837785950575206e+00,-4.3053494613741323e+00,-2.4892992863598051e+00,-6.9723123744495314e+00,-4.1931338063881309e+00,-2.5358288710073649e+00,2.1088846175284001e-25,4.7797390874366874e-01,6.1729827202821408e-01,0.0000000000000000e+00
86,8.6000000000000054e-01,0,7.1418828808560653e+00,4.6869094980023727e+00,2.4318429350106392e+00,7.1021227977317816e+00,4.5950395068806227e+00,2.4530497645918272e+00,2.1088846175284001e-25,5.1052540598084062e-01,6.1649159959096722e-01,0.0000000000000000e+00
86,8.6000000000000054e-01,1,-7.0536152821388063e+00,-4.3473537537023432e+00,-2.5146968729603301e+00,-6.9947497577421727e+00,-4.2075479359217507e+00,-2.5435932716633327e+00,2.1088846175284001e-25,4.8109286789024641e-01,6.1411774294147536e-01,0.0000000000000000e+00
87,8.7000000000000055e-01,0,7.2130156897248527e+00,4.7329302633145645e+00,2.4564125712513505e+00,7.1241722122447255e+00,4.6089426889967617e+00,2.4607850933592834e+00,2.1088846175284001e-25,5.1368217301317032e-01,6.1339544484597364e-01,0.0000000000000000e+00
87,8.7000000000000055e-01,1,-7.1236735902123645e+00,-4.3895004200925678e+00,-2.5401711517930718e+00,-7.0166443303206147e+00,-4.2216136366106838e+00,-2.5511699791689937e+00,2.1088846175284001e-25,4.8414618220549466e-01,6.1100405309119954e-01,0.0000000000000000e+00
88,8.8000000000000056e-01,0,7.2843663251009589e+00,4.7790883517823080e+00,2.4810586368778247e+00,7.1456956269633860e+00,4.6225090238474413e+00,2.4683382182587681e+00,2.1088846175284001e-25,5.1677278001995064e-01,6.1036428310437629e-01,0.0000000000000000e+00
88,8.8000000000000056e-01,1,-7.1939481687452185e+00,-4.4317860264345574e+00,-2.5657202725437096e+00,-7.0380113779491635e+00,-4.2353407933170910e+00,-2.5585642396616879e+00,2.1088846175284001e-25,4.8713527650040539e-01,6.0795574591215851e-01,0.0000000000000000e+00
89,8.9000000000000057e-01,0,7.3559296022641192e+00,4.8253804437915129e+00,2.5057793356165261e+00,7.1667078749807374e+00,4.6357481363886421e+00,2.4757142173785476e+00,2.1088846175284001e-25,5.1979869717572258e-01,6.0739667494178062e-01,0.0000000000000000e+00
89,8.9000000000000057e-01,1,-7.2644338177713470e+00,-4.4742072359589100e+00,-2.5913424365863049e+00,-7.0588657351033088e+00,-4.2487389939946247e+00,-2.5657811469225251e+00,2.1088846175284001e-25,4.9006155544751506e-01,6.0497138595929645e-01,0.0000000000000000e+00
90,9.0000000000000058e-01,0,7.4277004826005735e+00,4.8718033145100801e+00,2.5305729212253958e+00,7.1872233511942412e+00,4.6486693626026456e+00,2.4829180211161677e+00,2.1088846175284001e-25,5.2276137187837823e-01,6.0449120277155977e-01,0.0000000000000000e+00
90,9.0000000000000058e-01,1,-7.3351254834472845e+00,-4.5167608063144504e+00,-2.6170358954821600e+00,-7.0792217985155768e+00,-4.2618175388689501e+00,-2.5728256468155952e+00,2.1088846175284001e-25,4.9292640297339474e-01,6.0204955948401562e-01,0.0000000000000000e+00
91,9.1000000000000059e-01,0,7.4996740692880044e+00,4.9183538310435653e+00,2.5554376960388492e+00,7.2072560255182250e+00,4.6612817584554884e+00,2.4899544165089766e+00,2.1088846175284001e-25,5.2566222829937459e-01,6.0164647132402393e-01,0.0000000000000000e+00
91,9.1000000000000059e-01,1,-7.4060182537416592e+00,-4.5594435867362888e+00,-2.6427989495226170e+00,-7.0990935404023459e+00,-4.2745854493836832e+00,-2.5797025416318204e+00,2.1088846175284001e-25,4.9573118175128505e-01,5.9918887491105899e-01,0.0000000000000000e+00
92,9.2000000000000060e-01,0,7.5718456031109378e+00,4.9650289496791906e+00,2.5803720095555751e+00,7.2268194557710812e+00,4.6735941086167836e+00,2.4968280514666326e+00,2.1088846175284001e-25,5.2850266702349047e-01,5.9886110803506820e-01,0.0000000000000000e+00
92,9.2000000000000060e-01,1,-7.4771073542553319e+00,-4.6022525153021236e+00,-2.6686299463147964e+00,-7.1184945213646120e+00,-4.2870514769090340e+00,-2.5864164943341419e+00,2.1088846175284001e-25,4.9847723278471540e-01,5.9638796322500598e-01,0.0000000000000000e+00
93,9.3000000000000060e-01,0,7.6442104584034256e+00,5.0118257132159014e+00,2.6053742570681817e+00,7.2459268002378003e+00,4.6856149349439251e+00,2.5035434389049356e+00,2.1088846175284001e-25,5.3128406477045853e-01,5.9613376335260737e-01,0.0000000000000000e+00
93,9.3000000000000060e-01,1,-7.5483881441689507e+00,-4.6451846162744692e+00,-2.6945272794093000e+00,-7.1374379029632466e+00,-4.2992241112151275e+00,-2.5929720327033965e+00,2.1088846175284001e-25,5.0116587507442933e-01,5.9364547827468694e-01,0.0000000000000000e+00
94,9.4000000000000061e-01,0,7.7167641391156936e+00,5.0587412483780696e+00,2.6304428783336737e+00,7.2645908299005262e+00,4.6973525047276290e+00,2.5101049607776327e+00,2.1088846175284001e-25,5.3400777419007017e-01,5.9346311096846094e-01,0.0000000000000000e+00
94,9.4000000000000061e-01,1,-7.6198561123145954e+00,-4.6882369975264266e+00,-2.7204893869688647e+00,-7.1559364599614366e+00,-4.3111115887069431e+00,-2.5993735533815552e+00,2.1088846175284001e-25,5.0379840536023290e-01,5.9096009700318042e-01,0.0000000000000000e+00
95,9.5000000000000062e-01,0,7.7895022750014364e+00,5.1057727633104548e+00,2.6555763562837345e+00,7.2828239403400934e+00,4.7088148387022235e+00,2.5165168720064655e+00,2.1088846175284001e-25,5.3667512372422255e-01,5.9084784798274959e-01,0.0000000000000000e+00
95,9.5000000000000062e-01,1,-7.6915068733681782e+00,-4.7314068480486089e+00,-2.7465147504769312e+00,-7.1740025922372830e+00,-4.3227219004242414e+00,-2.6056253258126083e+00,2.1088846175284001e-25,5.0637609793122051e-01,5.8833051961045213e-01,0.0000000000000000e+00
96,9.6000000000000063e-01,0,7.8624206179224956e+00,5.1529175451521141e+00,2.6807732157738031e+00,7.3006381633074175e+00,4.7200097188214194e+00,2.5227833043083479e+00,2.1088846175284001e-25,5.3928741752915910e-01,5.8828669500729913e-01,0.0000000000000000e+00
96,9.6000000000000063e-01,1,-7.7633361641593401e+00,-4.7746914355349110e+00,-2.7726018934851169e+00,-7.1916483363654491e+00,-4.3340627998071826e+00,-2.6117314960800093e+00,2.1088846175284001e-25,5.0890020449762063e-01,5.8575546965513026e-01,0.0000000000000000e+00
97,9.7000000000000064e-01,0,7.9355150382675843e+00,5.2001729576868829e+00,2.7060320223699015e+00,7.3180451779656996e+00,4.7309446958015400e+00,2.5289082699193175e+00,2.1088846175284001e-25,5.4184593545180915e-01,5.8577839621402827e-01,0.0000000000000000e+00
97,9.7000000000000064e-01,1,-7.8353398400954868e+00,-4.8180881040447519e+00,-2.7987493803985317e+00,-7.2088853768688175e+00,-4.3451418102295900e+00,-2.6176960906403393e+00,2.1088846175284001e-25,5.1137195411816005e-01,5.8323369410139458e-01,0.0000000000000000e+00
98,9.8000000000000065e-01,0,8.0087815214818097e+00,5.2475364390681456e+00,2.7313513811721895e+00,7.3350563218098648e+00,4.7416270964375977e+00,2.5348956652168595e+00,2.1088846175284001e-25,5.4435193305527518e-01,5.8332171933381316e-01,0.0000000000000000e+00
98,9.8000000000000065e-01,1,-7.9075138716967173e+00,-4.8615942717395031e+00,-2.8249558152979239e+00,-7.2257250571466045e+00,-4.3559662323052244e+00,-2.6235230199548032e+00,2.1088846175284001e-25,5.1379255317796180e-01,5.8076396331646796e-01,0.0000000000000000e+00
99,9.9000000000000066e-01,0,8.0822161647037820e+00,5.2950054996156357e+00,2.7567299356742385e+00,7.3516826012632119e+00,4.7520640306934352e+00,2.5407492742399724e+00,2.1088846175284001e-25,5.4680664168789361e-01,5.8091545561087043e-01,0.0000000000000000e+00
99,9.9000000000000066e-01,1,-7.9798543412384202e+00,-4.9052074286908569e+00,-2.8512198407976279e+00,-7.2421783900789087e+00,-4.3665431509682433e+00,-2.6292160820179555e+00,2.1088846175284001e-25,5.1616318541139306e-01,5.7834507102375277e-01,0.0000000000000000e+00
100,1.0000000000000007e+00,0,8.1558151735070741e+00,5.3425777196820139e+00,2.7821663666569889e+00,7.3679347019560257e+00,4.7622623985701154e+00,2.5464727721080580e+00,2.1088846175284001e-25,5.4921126859130509e-01,5.7855841971728938e-01,0.0000000000000000e+00
100,1.0000000000000007e+00,1,-8.0523574394982962e+00,-4.9489251347588681e+00,-2.8775401369382831e+00,-7.2582560683124688e+00,-4.3768794423320330e+00,-2.6347789657847436e+00,2.1088846175284001e-25,5.1848501196527796e-01,5.7597583421624055e-01,0.0000000000000000e+00
